--------args----------
data_path: ../data/
file_name: search_param
data_name: multi
device: cuda:2
seed: 0
modes: 32
width: 64
n_layers: 8
output_dim: 100
size: 64
model_name: net-seed-0-K-4-modes-32-width-64-n_layers-8-output_dim-100-size-64-8_9_20_37_37
K: 4
batch_size: 20
val_size: 10
loss_mode: cn
rollout_DT: 0.2
lr: 0.005
weight_decay: 0.0
num_iterations: 20000
--------args----------

 params: 17.211 M
torch.Size([10, 64, 64, 51])
training loss 0 44.83034133911133
training loss 19900 0.5122805237770081
validation physics loss 19900 0.4182930588722229
-----------SAVING NEW MODEL-----------
_________Training__________
1 relative l_2 error 0.010948441922664642
2 relative l_2 error 0.023291394114494324
3 relative l_2 error 0.036266595125198364
4 relative l_2 error 0.04942343384027481
5 relative l_2 error 0.06255687773227692
6 relative l_2 error 0.0755513533949852
7 relative l_2 error 0.08833450078964233
8 relative l_2 error 0.1008601114153862
9 relative l_2 error 0.11309734731912613
10 relative l_2 error 0.12502585351467133
11 relative l_2 error 0.13663144409656525
12 relative l_2 error 0.1479061096906662
13 relative l_2 error 0.15884557366371155
14 relative l_2 error 0.16944997012615204
15 relative l_2 error 0.17972023785114288
16 relative l_2 error 0.18965928256511688
17 relative l_2 error 0.19927090406417847
18 relative l_2 error 0.2085602730512619
19 relative l_2 error 0.21753421425819397
20 relative l_2 error 0.22620134055614471
21 relative l_2 error 0.23457126319408417
22 relative l_2 error 0.24265332520008087
23 relative l_2 error 0.2504575252532959
24 relative l_2 error 0.25799453258514404
25 relative l_2 error 0.2652757167816162
Mean Relative l_2 Error 0.15080350488424302
training loss 20000 0.7006244659423828
validation physics loss 20000 0.41831231117248535
----------------------------FINAL_RESULT-----------------------------
_________Training__________
1 relative l_2 error 0.010948441922664642
2 relative l_2 error 0.023291394114494324
3 relative l_2 error 0.036266595125198364
4 relative l_2 error 0.04942343384027481
5 relative l_2 error 0.06255687773227692
6 relative l_2 error 0.0755513533949852
7 relative l_2 error 0.08833450078964233
8 relative l_2 error 0.1008601114153862
9 relative l_2 error 0.11309734731912613
10 relative l_2 error 0.12502585351467133
11 relative l_2 error 0.13663144409656525
12 relative l_2 error 0.1479061096906662
13 relative l_2 error 0.15884557366371155
14 relative l_2 error 0.16944997012615204
15 relative l_2 error 0.17972023785114288
16 relative l_2 error 0.18965928256511688
17 relative l_2 error 0.19927090406417847
18 relative l_2 error 0.2085602730512619
19 relative l_2 error 0.21753421425819397
20 relative l_2 error 0.22620134055614471
21 relative l_2 error 0.23457126319408417
22 relative l_2 error 0.24265332520008087
23 relative l_2 error 0.2504575252532959
24 relative l_2 error 0.25799453258514404
25 relative l_2 error 0.2652757167816162
Mean Relative l_2 Error 0.15080350488424302
FINAL_TIME_8_9_21_12_41
